$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,<$Effort,<$Months,<$Defects,<$Risks
4.88462,1.0,1.07799,1.14483,7.04636,0.89985,3.89571,1.13191,0.99152,1.35781,5.70955,1.19269,4.37993,1.0162,1.09,1.07499,1.00105,0.9171,5.23442,1.17037,0.86582,48.94909,0.93387,2.70151,0.99875,4.48243,1.08537,332.70946826,29.0603736963,2441.61762008,2.14477211796
3.44267,1.0,1.46085,0.98649,5.93357,0.81798,3.99677,1.17046,0.90862,3.07363,6.10606,0.82082,1.07771,1.25113,1.09,1.07151,1.0415,0.96459,3.48236,1.06404,0.80644,820.30854,1.08257,3.58458,1.09135,4.71185,1.13294,929.524120364,21.5694503476,7853.43861264,4.02144772118
2.50005,1.0,1.3713,0.99589,3.69602,0.74773,4.1213,1.16751,0.9613,5.84338,5.91609,0.91347,2.45479,0.94201,1.09,1.00469,1.00859,1.17679,3.50923,1.04435,0.80412,495.64882,1.13608,2.64056,0.96733,4.42519,1.1668,856.014878209,20.582632669,1067.09824688,5.36193029491
3.96785,1.0,1.01493,1.02303,3.6175,0.98144,5.07031,1.0757,0.90555,4.43452,4.93146,0.96404,3.80827,0.95252,1.09,1.01052,1.01279,1.13919,3.80285,0.92913,0.87623,803.45094,1.05892,5.15642,1.12452,3.1138,1.25238,455.5747449,31.4619883299,567.297569389,0.268096514745
2.90809,1.0,1.14016,1.1417,5.96688,0.87642,5.18154,1.21382,0.9728,1.36708,4.99139,1.00249,1.21517,1.23483,1.09,1.06664,1.01696,1.17214,4.89724,0.98053,0.88853,501.6945,0.99583,4.61045,1.13826,3.2972,1.04302,7361.61754895,56.0678242654,12504.2018369,1.60857908847
4.15451,1.0,1.5317,1.08118,6.5159,0.95261,5.89532,1.18948,0.9807,5.06631,5.69799,0.95876,4.50672,1.04341,1.09,1.06359,1.01962,1.10809,3.44269,0.98852,0.86519,454.52011,1.11513,4.37064,1.06914,4.60754,0.98257,1477.82032597,24.0744014039,3538.80660293,8.57908847185
2.4459,1.0,1.72909,1.0312,2.55571,0.79298,5.25294,1.23485,0.9188,1.38432,4.77379,0.98007,2.65528,1.25814,1.09,1.08657,1.00377,0.95131,8.75431,0.95171,0.79452,103.34081,1.19249,3.01338,1.13031,1.85316,1.27156,386.504836368,32.2411194159,3420.14214771,0.536193029491
5.96943,1.0,1.05806,0.90483,5.86899,0.80504,3.79957,1.15805,0.9422,4.79727,5.24363,1.07386,3.21351,1.07705,1.09,1.02479,1.01925,0.81215,3.54701,1.09541,0.82082,576.12795,1.06661,5.00902,1.21394,1.57799,1.01834,2975.57915266,41.716539887,31750.1186102,1.87667560322
1.72688,1.0,1.44565,1.05081,4.66011,0.86069,1.74442,1.08853,0.99429,4.14276,5.69814,1.08847,3.8759,0.90351,1.09,1.03766,1.04404,0.94093,6.82685,1.04389,0.93421,140.81622,1.19784,1.70631,1.20476,4.32695,1.21982,790.092839669,40.3514027446,1019.0392283,3.75335120643
4.70588,1.0,1.54481,1.0561,6.10372,0.73751,1.59347,1.16221,0.90888,4.17337,5.05367,1.14677,3.60756,1.14333,1.09,1.01705,1.01465,1.21126,5.39313,1.18605,0.93203,531.1322,1.18653,5.50008,1.19387,1.17116,1.26734,6501.17391741,73.0626796679,50587.9261944,0.536193029491
5.08514,1.0,1.54453,0.95548,2.76292,0.79948,5.64036,1.16161,0.94002,3.57106,5.74695,0.96519,4.28931,1.04582,1.09,1.01472,1.04617,0.84997,4.29016,1.16164,0.81411,19.45909,1.03517,5.8419,1.22494,2.63651,1.23434,799.622856155,29.217961681,2084.11552662,1.34048257373
3.00236,1.0,1.03769,1.14276,6.3567,0.73027,1.90717,1.11489,0.92375,4.6283,5.7062,0.88266,1.60765,0.90175,1.09,1.01038,1.03333,1.16196,5.89515,1.17367,0.9127,805.58201,1.18145,3.47357,1.1712,1.01822,1.20841,2980.80632075,61.6671832156,4524.88658367,0.536193029491
1.89929,1.0,1.66105,0.9374,2.78048,0.84676,1.06264,1.15223,0.91815,2.37622,5.12484,1.0872,1.55906,1.04627,1.09,1.02364,1.04511,0.82508,6.95044,0.92689,0.95104,873.22185,1.0492,2.14204,1.08775,2.99657,0.93415,954.590358588,32.3690708601,9582.09507916,1.34048257373
2.26165,1.0,1.03822,1.0513,3.92879,0.8299,5.54834,1.14885,0.9945,4.48252,5.11756,0.86087,3.98222,1.09412,1.09,1.02899,1.02861,1.11088,8.42267,1.08031,0.87069,301.10086,1.0067,1.9818,1.06585,4.18698,1.1976,1160.3683183,31.5621406891,15230.8896999,0.0
5.89992,1.0,1.70074,1.069,5.15365,0.98203,2.51097,1.0947,0.97421,2.5779,6.2146,0.99471,4.05524,1.22226,1.09,1.08575,1.03089,1.09144,6.012,0.99982,0.82093,860.07693,0.99244,4.88568,1.05903,1.88,1.05552,979.775746889,28.6541664547,6787.23201356,0.268096514745
