$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,<$Effort,<$Months,<$Defects,<$Risks
4.38828,1.01329,1.62227,0.98313,2.83,1.00432,1.2565,1.26,1.14,3.22552,2.21454,1.05286,3.04,1.07008,0.83796,1.0,1.0,1.00742,9.20583,0.9406,1.0,92.40118,0.84562,4.75015,0.97045,3.29,1.0,4650.46142175,41.0712517936,16812.9843676,2.41286863271
3.04517,1.08227,1.69669,0.83606,2.83,0.94004,1.73093,1.26,1.14,3.31013,3.06825,0.96495,3.04,1.06268,0.96863,1.0,1.0,1.06648,8.08374,0.9711,1.0,81.95324,1.03357,3.44533,0.96329,3.29,1.0,1088.51870659,23.6759099381,23169.7760735,2.9490616622
4.66743,1.02245,1.72269,0.95694,2.83,1.10655,3.79497,1.26,1.14,3.33256,2.37781,1.01318,3.04,1.009,0.88038,1.0,1.0,1.02546,9.54095,0.92229,1.0,75.8106,1.02204,4.86142,0.9701,3.29,1.0,1737.58149019,31.1857403701,9812.04847554,1.60857908847
2.4083,1.05915,1.5057,0.87259,2.83,0.97903,2.75918,1.26,1.14,3.05969,2.07409,0.93396,3.04,1.00763,1.00226,1.0,1.0,1.05002,4.28279,0.94458,1.0,94.48426,1.01448,5.62935,1.05594,3.29,1.0,1401.75448474,28.8958793565,16958.9960197,4.28954423592
1.5519,1.02419,1.45182,0.90597,2.83,0.8684,5.77679,1.26,1.14,2.69772,2.02154,0.89517,3.04,1.03434,0.92002,1.0,1.0,1.06799,8.62096,0.91356,1.0,114.02208,1.0796,2.26422,1.06524,3.29,1.0,5694.23557818,52.0774369412,21624.6036342,0.536193029491
2.6878,1.10882,1.56708,0.88174,2.83,1.08373,5.00999,1.26,1.14,2.0644,1.95956,0.90695,3.04,1.0491,0.80514,1.0,1.0,1.03206,9.59321,0.99214,1.0,88.14887,0.84806,1.28123,1.02407,3.29,1.0,1677.41068276,30.1762401406,12207.7509378,0.536193029491
1.56783,1.00402,1.72867,0.83351,2.83,0.98898,4.09689,1.26,1.14,1.87674,2.83177,0.94096,3.04,1.0561,0.81117,1.0,1.0,1.00468,4.81831,0.93905,1.0,82.45172,0.99932,2.12955,0.95437,3.29,1.0,3873.88891644,60.7180681606,11018.5331912,0.536193029491
4.72209,1.06449,1.5725,0.96514,2.83,1.07383,5.42345,1.26,1.14,1.65816,2.15106,1.01615,3.04,1.10168,0.80331,1.0,1.0,1.08386,3.42657,0.97629,1.0,115.44971,1.01927,1.40825,0.95757,3.29,1.0,1953.86699435,30.2784195023,9212.4788251,1.34048257373
1.3266,1.13999,1.57947,0.85706,2.83,0.89643,1.48356,1.26,1.14,2.47222,2.66886,0.97212,3.04,1.04865,0.95708,1.0,1.0,1.08139,3.69459,0.91582,1.0,113.5734,0.99316,4.75979,1.06573,3.29,1.0,4420.79342604,47.4877433917,31791.0728227,1.87667560322
3.841,1.0456,1.54574,0.86275,2.83,1.16881,3.52946,1.26,1.14,2.84799,2.05253,1.08819,3.04,1.05939,0.9689,1.0,1.0,1.0187,7.37223,0.98328,1.0,81.54552,0.90451,1.83576,0.97069,3.29,1.0,3362.86748402,31.4315245395,10779.4994275,6.43431635389
4.05025,1.07822,1.50848,0.81673,2.83,1.09951,3.94971,1.26,1.14,1.9009,2.76975,0.9919,3.04,1.06208,0.88698,1.0,1.0,1.0367,6.65665,0.91856,1.0,107.98536,0.99795,4.86879,1.03037,3.29,1.0,3684.63536693,61.8438430567,29709.2530269,1.34048257373
