$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,<$Effort,<$Months,<$Defects,<$Risks
4.46734,1.12739,1.46993,0.86031,2.83,0.86377,1.80634,1.26,1.14,2.88017,2.07024,1.08238,3.04,1.08214,0.82157,1.0,1.0,1.10219,5.61439,0.96994,1.0,83.01991,1.02487,3.41391,0.98232,3.29,1.0,333.146393705,14.951150204,965.205160275,5.8981233244
5.17177,1.10241,1.56604,0.81066,2.83,0.94051,5.34529,1.26,1.14,3.09946,2.67179,0.94981,3.04,1.01272,1.08084,1.0,1.0,1.0007,4.74298,0.95588,1.0,110.00593,0.85405,1.6181,0.97471,3.29,1.0,5940.99010668,37.2894751523,47181.0954869,4.82573726542
3.58725,1.06293,1.53512,0.90734,2.83,1.10045,2.27013,1.26,1.14,1.48169,2.45765,1.06175,3.04,1.03912,0.88468,1.0,1.0,1.07176,3.99439,0.97808,1.0,79.217,1.02739,4.01591,0.96642,3.29,1.0,731.201844219,37.7373022743,18999.3569288,4.02144772118
3.68847,1.08448,1.41752,0.95652,2.83,1.14989,1.16184,1.26,1.14,3.61262,2.09939,0.92259,3.04,1.05577,1.04944,1.0,1.0,1.09551,7.20442,0.99896,1.0,95.25091,1.07296,3.91141,1.03066,3.29,1.0,4607.30260553,35.488779804,29098.2264233,3.75335120643
2.46604,1.00332,1.49128,0.85601,2.83,1.03353,2.26469,1.26,1.14,2.22084,2.82639,1.0229,3.04,1.00246,0.84273,1.0,1.0,1.10916,8.83291,0.91111,1.0,123.2555,1.07914,2.76568,0.95073,3.29,1.0,3696.57949782,44.8126644768,11541.1508787,0.804289544236
1.91318,1.10916,1.58884,0.99416,2.83,0.87359,4.37951,1.26,1.14,1.36064,2.31969,1.05496,3.04,1.03791,1.06797,1.0,1.0,1.03312,6.20071,0.98673,1.0,94.83005,0.92444,3.37251,1.05422,3.29,1.0,187.099075746,25.312562653,1055.2485246,2.41286863271
1.92185,1.109,1.40226,0.87296,2.83,0.89354,4.76207,1.26,1.14,3.19881,1.58002,1.01778,3.04,1.08304,0.78156,1.0,1.0,1.00048,7.27714,0.94229,1.0,116.44869,0.91007,4.09276,1.00131,3.29,1.0,1025.05951473,31.5915258599,12889.1712784,0.536193029491
3.68515,1.06471,1.68944,0.89403,2.83,1.0795,2.51691,1.26,1.14,1.40533,2.55349,1.08479,3.04,1.1104,0.8661,1.0,1.0,1.07011,5.5716,0.94606,1.0,85.74673,1.06301,5.59228,0.98872,3.29,1.0,2376.51262922,38.0389513352,13742.2756001,3.21715817694
2.68375,1.12268,1.42759,0.84758,2.83,0.87456,2.19849,1.26,1.14,1.94161,2.42092,1.09596,3.04,1.08009,0.97889,1.0,1.0,1.05876,7.62547,0.95555,1.0,118.06056,1.05495,5.68912,1.00167,3.29,1.0,1234.26544988,33.0718835791,10614.0796658,1.07238605898
5.39289,1.1043,1.49924,0.93475,2.83,1.11003,4.56795,1.26,1.14,1.69686,2.4827,1.03942,3.04,1.01303,1.03716,1.0,1.0,1.01318,8.43969,0.92109,1.0,80.38977,0.96357,4.68201,0.98873,3.29,1.0,430.098836798,19.3570542384,3257.12083246,3.21715817694
3.70591,1.01768,1.60659,0.82193,2.83,1.07253,4.76644,1.26,1.14,1.87668,2.12069,0.88708,3.04,1.07452,1.0135,1.0,1.0,1.05107,4.46207,0.91379,1.0,108.07704,0.90367,4.90149,1.03928,3.29,1.0,1268.55517582,42.3451408681,17638.3896804,1.07238605898
