$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,<$Effort,<$Months,<$Defects,<$Risks
4.2323,1.30203,0.89307,1.10912,6.66832,0.75542,3.49965,0.99982,0.91247,5.90748,4.63122,1.08833,4.81673,1.27979,1.09,1.07611,1.03782,1.07914,7.14077,1.15957,0.95121,221.80575,0.98785,2.45858,1.05499,4.68332,1.0332,1124.0382802,31.96756775,8789.91274658,0.804289544236
4.23897,1.00862,1.16022,0.81347,4.51874,0.89239,4.50486,0.9619,0.90877,1.38675,5.1878,0.98963,2.47405,0.86159,1.09,1.08412,1.01144,0.84181,8.20152,0.92626,0.9345,120.00628,1.0708,3.56002,1.10598,4.01921,1.17257,801.229016311,19.3421729066,2011.21951502,4.02144772118
3.57341,1.07841,1.11105,1.1348,5.5377,0.93075,2.72114,0.90552,0.98615,1.41645,2.65055,0.81458,4.08793,1.24617,1.09,1.00916,1.0344,0.83645,8.94877,1.12646,0.89133,318.67508,1.09091,2.6957,1.11406,2.9061,1.07763,5320.27637857,36.0097007008,70169.3755039,3.75335120643
5.60061,1.04178,0.8409,1.0084,4.15344,0.8543,1.25318,1.02212,0.95623,4.7656,2.04241,0.84002,4.68896,1.09587,1.09,1.09162,1.04424,0.85034,8.2502,1.12141,0.87745,260.08407,1.08186,5.04475,1.19003,1.14438,1.00626,446.355766847,19.8227640516,2259.38132046,1.34048257373
4.53819,1.39301,1.13233,0.97594,3.4258,0.96849,5.16203,0.94721,0.92909,3.29055,3.45325,1.01619,3.54156,1.11547,1.09,1.0879,1.02396,1.15119,7.86976,0.97076,0.8543,231.13025,1.10884,5.95527,1.01792,3.68201,1.2059,2437.20501273,30.1174639158,17755.03345,4.82573726542
4.06472,1.10661,0.88256,0.82632,1.64245,0.9459,4.35811,0.88293,0.91748,3.83433,4.40749,0.97981,4.76881,1.10063,1.09,1.06981,1.04825,0.84796,6.63631,1.15877,0.93156,190.20827,1.06639,5.44196,1.23547,4.13115,1.24636,1999.57646181,39.3214584108,18633.3383298,0.268096514745
1.07004,1.22603,1.12806,1.19607,5.12526,0.99089,2.61774,0.94783,0.92987,5.22758,3.54177,1.09953,2.35243,0.96134,1.09,1.08668,1.0151,1.02141,3.8806,1.09028,0.99631,366.56517,1.06806,5.04456,1.03784,2.02445,1.20684,10288.9582483,44.7416826308,36589.9291878,2.41286863271
3.24973,1.12623,1.0162,0.81849,2.72224,0.8044,2.98124,0.90518,0.91979,3.27713,5.72709,0.9672,2.00694,1.2005,1.09,1.08031,1.03637,1.21777,6.65603,1.18723,0.91826,196.279,0.99296,5.01935,1.09174,3.56377,1.16762,1273.60621925,44.1954249879,13290.7158789,0.268096514745
5.84634,1.26486,0.86066,0.96855,6.16144,0.88718,4.65754,1.06823,0.91676,2.06384,5.70174,0.92025,1.40905,0.86523,1.09,1.07919,1.02051,0.81837,8.33501,0.99799,0.8013,146.03391,0.92293,1.92569,1.14607,4.37068,1.07849,2006.28305154,30.9759103474,7367.27019939,4.02144772118
4.62266,1.36315,0.93878,1.18393,2.53967,0.80092,1.75904,1.03481,0.9828,5.26107,6.66055,0.94326,4.89043,0.97151,1.09,1.04738,1.04379,1.14084,5.47496,1.02149,0.99522,77.21556,1.01604,3.85717,1.16004,3.67655,1.06125,1066.34298955,29.6074746989,3898.29866844,1.60857908847
1.52573,1.31859,0.78787,1.02831,1.71917,0.87184,3.34716,1.00996,0.98095,2.86789,6.64146,0.82672,2.47837,1.27172,1.09,1.09294,1.00523,0.91264,5.78843,1.01293,0.98167,342.41237,0.99909,3.29847,1.18186,1.62113,1.01354,1906.62198162,36.352228178,8185.74180092,2.68096514745
5.99616,1.18695,0.93111,1.10496,1.97664,0.91197,5.78043,0.89506,0.9932,4.799,4.19656,0.90082,4.28493,1.06214,1.09,1.07823,1.00967,1.21292,5.8459,1.02929,0.7878,364.30057,1.18053,5.12223,1.21698,2.58063,0.89258,1934.10189501,25.1248561233,17407.7827933,6.70241286863
1.07414,1.16724,1.16065,0.93093,3.88177,0.9103,2.52558,1.05526,0.96068,2.96506,5.53658,0.92764,3.29523,1.14353,1.09,1.02686,1.02054,1.14436,8.90964,1.1738,0.96943,183.5064,1.07308,2.65427,1.12055,2.99084,1.01493,3212.61829452,46.2367615781,29869.8660624,2.68096514745
2.10903,1.23018,0.76876,0.83242,5.23762,0.90641,2.35487,1.07815,0.96074,2.58042,6.92737,1.00979,1.52159,1.11902,1.09,1.01427,1.00942,1.10749,8.82502,1.15798,0.80861,273.58061,0.96889,5.42695,1.10309,5.03708,0.94362,1647.36362727,28.3619173716,5789.17486212,3.48525469169
3.27371,1.28551,0.91898,1.11393,4.51486,0.93133,4.63079,0.87916,0.90285,1.4621,5.01481,0.9454,2.96186,1.21427,1.09,1.0524,1.01735,1.04811,7.38691,0.91299,0.97977,338.68858,1.12146,3.39208,1.02946,1.82315,1.08431,2696.1448318,27.6453710951,12449.6896574,4.82573726542
