$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,<$Effort,<$Months,<$Defects,<$Risks
2.91564,1.3785,0.80375,1.06234,6.04642,1.1711,1.77688,0.94886,0.93552,3.68114,4.60342,0.85198,2.64766,1.25446,0.84723,1.45594,1.16356,0.95712,6.13604,1.18907,0.89826,86.27264,1.15038,1.68594,1.19449,1.78228,0.89853,1830.38407516,49.9254148781,4993.45858347,1.07238605898
3.14569,1.17001,0.87101,1.15488,5.2167,1.12206,4.57076,1.24618,1.03641,4.3047,5.49127,1.03417,3.87121,1.27987,1.01625,1.00459,1.0573,1.14206,4.05931,0.93167,0.91393,255.23864,1.03047,5.72453,1.01539,2.17604,1.01651,554.606409063,25.4107550822,1643.58422674,2.68096514745
3.58293,1.23183,1.1671,0.85894,3.13616,1.17541,4.07297,0.98067,1.03036,3.04851,5.35421,1.16054,1.10502,1.20019,0.99354,1.25023,1.13184,1.10379,7.41966,1.17664,0.89109,31.01935,1.00342,4.35099,1.1918,3.71214,0.95167,2238.41013073,27.4473798407,7186.15828621,3.75335120643
5.87851,1.17024,1.66579,0.89529,1.4305,0.81029,5.40893,1.10941,0.95425,4.70004,3.66177,1.11889,4.89264,0.82685,1.00214,1.05168,1.07182,1.16027,9.01755,1.17355,0.80455,63.26007,0.92787,4.9689,1.14635,3.66641,1.12595,4152.36755998,67.0793111432,18556.2791977,2.68096514745
1.68751,1.06653,1.37042,1.2112,1.82643,0.86301,1.37893,0.84333,0.93198,4.87227,4.73054,1.0103,1.68029,0.90826,0.82446,1.54871,1.07999,1.09264,8.48734,0.93314,0.9749,51.99375,1.12839,2.45333,1.06346,3.52821,1.06537,3129.54759416,58.7589191686,4978.17096119,1.87667560322
3.50657,1.38487,1.31803,1.00146,4.89425,0.938,2.60215,1.12806,1.0433,3.61883,5.58395,1.14798,4.90185,1.07987,0.90688,1.31877,1.15767,1.18093,8.26018,0.96932,0.90397,78.21011,1.15994,5.1455,1.08433,2.12465,1.09903,5520.66291337,42.811160363,164994.669904,4.02144772118
2.15569,1.33508,1.59936,1.01612,6.86879,0.94397,2.64369,1.10756,1.0462,1.62614,3.68523,1.12077,4.32372,1.01462,1.0397,1.02525,1.15012,0.87662,3.77577,1.01734,0.77294,199.86737,1.14903,2.26041,1.00082,3.21712,1.18829,429.076127085,17.8206597276,3203.02239403,5.63002680965
4.03788,1.30377,1.67919,0.81485,5.68547,1.13434,1.61341,1.15481,1.10264,3.16787,1.60881,0.99647,4.55312,1.22374,0.92305,1.35067,1.15134,0.83,3.49228,1.06107,0.94639,42.26529,1.04888,1.6054,1.16886,5.01505,1.25977,1499.907856,27.5146702552,15457.3380545,2.9490616622
5.4719,1.02829,1.04372,1.01421,2.15673,1.09295,2.21267,1.17365,1.084,1.76511,6.78498,1.14967,3.97721,0.99121,1.05456,1.44503,1.08058,0.85397,4.08137,0.98435,0.79697,208.97868,1.13838,4.10632,1.20516,4.82093,1.16564,589.058189462,36.9527248443,3093.42726826,0.0
3.03308,1.35136,1.71618,1.19443,4.39638,1.13803,1.30488,1.22212,0.90838,2.81014,3.33195,1.15451,2.76446,0.83788,0.94945,1.01744,1.01437,0.84372,5.63415,1.17065,0.99616,315.8048,1.10024,3.00735,1.06058,3.86382,1.25054,1924.22661963,26.0941495772,17660.594103,3.75335120643
4.18498,1.30992,1.2655,1.11743,4.15195,1.1795,2.07343,1.24602,1.02572,4.90766,3.56892,1.12487,2.54354,1.27962,0.84745,1.32062,1.08287,1.16724,9.08639,1.15307,0.86056,225.62962,1.1708,4.44086,0.95288,3.40892,1.05973,1006.11985851,23.969785821,2738.3993344,2.14477211796
5.11091,1.29161,1.32159,1.04937,2.59754,0.7221,5.63772,0.8202,1.09847,2.61724,6.86573,1.14204,1.16262,1.09966,0.9354,1.34361,1.15756,0.8468,5.70409,1.15426,0.93127,151.38582,1.0683,2.77235,1.22439,1.84678,1.23942,1880.44685537,37.4654591592,83909.6083697,2.9490616622
5.91833,1.18028,0.91515,1.07739,7.03409,0.79704,1.02436,0.95043,1.08124,2.78374,6.58717,1.11066,2.38643,1.12482,1.03025,1.0609,1.12814,0.88905,3.72708,1.04211,0.91577,373.0652,0.96945,4.88892,0.9704,3.01756,1.11939,1259.30305419,22.5707232944,1199.51078196,2.41286863271
1.40778,1.37255,1.31005,0.93645,4.52327,1.09857,4.54698,1.15131,1.01921,2.6145,3.27839,0.89529,1.69683,0.906,0.93207,1.01345,1.1141,0.83963,3.62298,1.11232,0.98017,236.1954,0.94943,5.87706,1.06603,2.36915,1.16197,4213.28667172,66.0921583565,18138.4768628,1.87667560322
5.51796,1.12056,1.47108,0.95925,5.7325,0.75998,2.07881,0.91286,1.031,5.97464,5.77748,0.93215,2.38893,1.09846,0.96561,1.06264,1.01512,0.88728,9.0663,1.0035,0.79121,78.03185,0.88957,3.14708,0.99409,3.24054,1.14978,2020.09135962,25.4454373126,21642.1181337,7.50670241287
4.44061,1.3083,1.71156,1.19932,6.48377,0.92399,3.62524,0.92431,0.92835,4.97476,2.88466,1.12863,1.34787,0.83073,0.88451,1.26951,1.08315,1.03271,3.95215,1.11373,0.77512,260.57938,0.87554,5.27712,0.98495,3.53946,0.99773,5159.61229171,66.5513468296,21207.663994,2.41286863271
